SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,SOURCE
MLS Listing,Condo/Co-op,7640 W Greenway Blvd Unit 6F,Dallas,75209,240000,2,2,Inwood Crossroads Condo,927,100406,1983,99,259,315,Active,NTREIS
MLS Listing,Condo/Co-op,1200 Main St #1508,Dallas,75202,242000,1,1,Metropolitan 1200 Main St Condo,880,44997,1974,30,275,460,Active,NTREIS
MLS Listing,Condo/Co-op,3883 Turtle Creek Blvd #306,Dallas,75219,242000,2,2,Twenty 01 Turtle Crk Condo,971,137606,1963,14,249,857,Active,NTREIS
MLS Listing,Townhouse,6619 Ports O Call Dr,Rowlett,75088,242000,4,3,Vue Du Lac,1754,3180,1983,1,138,55,Active,NTREIS
MLS Listing,Townhouse,10741 Sandpiper Ln,Dallas,75230,244900,2,2.5,Crest Meadow Estates 7th Inst,1350,2178,1972,71,181,320,Active,NTREIS
MLS Listing,Single Family Residential,1614 Wilbur St,Dallas,75224,244900,2,2,Elmwood,1186,6970,1948,99,206,,Active,NTREIS
MLS Listing,Single Family Residential,2559 Sundance Ln,Dallas,75287,244900,3,2,Morningside 4 Ph A,1403,4617,1984,3,175,,Active,NTREIS
MLS Listing,Condo/Co-op,4104 N Hall St #334,Dallas,75219,244900,2,2,Hall Street Condo 4104,1154,32801,1985,10,212,403,Active,NTREIS
MLS Listing,Townhouse,7515 Woodthrush Dr #6,Dallas,75230,244900,3,2.5,Pagewood Twnhms Ph 01,1520,22695,1969,30,161,337,Active,NTREIS
MLS Listing,Single Family Residential,10312 Sandra Lynn Dr,Dallas,75228,245000,4,2,Country Club Park 02,1458,7318,1955,78,168,,Active,NTREIS
MLS Listing,Single Family Residential,105 Highcrest Ln,Rockwall,75087,245000,3,2,Northshore #1a,1842,11021,1983,2,133,,Active,NTREIS
MLS Listing,Condo/Co-op,1122 Jackson St #811,Dallas,75202,245000,1,1,SOCO URBAN LOFT CONDOMINIUMS,1039,,1925,19,236,405,Active,NTREIS
MLS Listing,Single Family Residential,1501 Old Settlers Way,Buffalo Gap,79508,245000,4,3,Bison Bend Sub,1842,8973,2019,33,133,17,Active,NTREIS
MLS Listing,Single Family Residential,2249 E Illinois Ave,Dallas,75216,245000,6,4,Cedar Crest Country Club Estates,3200,9757,1952,56,77,,Active,NTREIS
MLS Listing,Condo/Co-op,2305 Worthington St #101,Dallas,75204,245000,1,1,Belvedere Condos,852,72527,1999,43,288,365,Active,NTREIS
MLS Listing,Single Family Residential,2435 Highwood Dr,Dallas,75228,245000,3,2,Casa View Oaks 05,1463,8102,1954,58,167,,Active,NTREIS
MLS Listing,Townhouse,2615 Welborn St Unit D,Dallas,75219,245000,2,1.5,Welborn Twnhms 2615,1102,7797,1979,120,222,200,Active,NTREIS
MLS Listing,Condo/Co-op,3025 Bryan St Unit 1E,Dallas,75204,245000,2,2,Bryan Street Station Condos,1187,50486,2006,51,206,339,Active,NTREIS
MLS Listing,Single Family Residential,3740 Kiestcrest Dr,Dallas,75233,245000,4,2,Kiest Forest,1846,11108,1967,22,133,,Active,NTREIS
MLS Listing,Single Family Residential,410 S Westmoreland Rd,Dallas,75211,245000,2,1,Irwindell Add,1046,7144,1926,3,234,,Active,NTREIS
MLS Listing,Vacant Land,4712 Victor St,Dallas,75246,245000,0,,Ozone,,7800,,172,,,Active,NTREIS
MLS Listing,Condo/Co-op,5904 Sandhurst Ln #247,Dallas,75206,245000,2,2,Tuscany Condos,1050,203643,1967,52,233,266,Active,NTREIS
MLS Listing,Single Family Residential,606 Hollywood Ave,Dallas,75208,245000,3,3,Sunset Hills Add,1262,7362,1926,8,194,,Active,NTREIS
MLS Listing,Single Family Residential,3124 CrestRidge Dr,Dallas,75228,246000,3,2,Casa View Heights 09,1510,7405,1954,58,163,,Active,NTREIS
MLS Listing,Townhouse,7514 Riverbrook Dr #35,Dallas,75230,246000,3,2.5,Pagewood Twnhms Ph 01,1520,22695,1969,10,162,338,Active,NTREIS
MLS Listing,Single Family Residential,2828 Magna Vista Dr,Dallas,75216,246900,3,2,Cedar Crest Country Club Estate,2347,20299,1963,76,105,,Active,NTREIS
MLS Listing,Single Family Residential,1718 Glenfield Ave,Dallas,75224,247000,4,2,Clearview Park 01,2210,7449,1949,10,112,,Active,NTREIS
MLS Listing,Condo/Co-op,4111 Cole Ave #37,Dallas,75204,247500,2,2,4111 Cole Condos,1090,40859,1985,22,227,396,Active,NTREIS
MLS Listing,Condo/Co-op,4122 Travis St #5,Dallas,75204,247500,1,1.5,Travis Street Condo 4122,784,30928,1997,16,316,184,Active,NTREIS
MLS Listing,Single Family Residential,8556 Westfield Dr,Dallas,75243,247500,3,1.5,Northwood Estates,1152,8364,1959,22,215,,Active,NTREIS
MLS Listing,Condo/Co-op,4218 Newton Ave #2,Dallas,75219,247900,2,1.5,Newton Condo 4218,962,9191,1979,77,258,170,Active,NTREIS
MLS Listing,Single Family Residential,5505 Edgewater Cir,Rowlett,75088,248200,4,2,WIMBLEDON ON THE LAKE REV,1802,8712,1979,59,138,3,Active,NTREIS
MLS Listing,Vacant Land,159 Shepherds Gln,Heath,75032,248500,0,,Loch Braeland,,77101,,61,,,Active,NTREIS
MLS Listing,Townhouse,10731 Sandpiper Ln #20,Dallas,75230,249000,2,3,Crest Meadow Estates 7th Inst,1770,2657,1972,176,141,404,Active,NTREIS
MLS Listing,Condo/Co-op,1122 Jackson St #618,Dallas,75202,249000,1,1,Soco Urban Loft Condo,1156,42863,1925,156,215,450,Active,NTREIS
MLS Listing,Single Family Residential,206 S Hampton Rd,Dallas,75208,249000,3,2,Dallas,1694,5837,1954,99,147,,Active,NTREIS
MLS Listing,Single Family Residential,2316 Southwood Dr,Dallas,75224,249000,3,2,Druid Hills,1591,8799,1959,7,157,,Active,NTREIS
MLS Listing,Condo/Co-op,2806 Knight St #103,Dallas,75219,249000,2,1.5,Throckmorton Place Condo,848,17293,1980,222,294,113,Active,NTREIS
MLS Listing,Single Family Residential,3517 Kiestcrest Dr,Dallas,75233,249000,3,4,Kiest Forest,2932,12110,1966,26,85,,Active,NTREIS
MLS Listing,Condo/Co-op,4111 Cole Ave #14,Dallas,75204,249000,2,2,4111 Cole Condos,1034,40859,1985,192,241,358,Active,NTREIS
MLS Listing,Single Family Residential,4419 Hopkins Ave,Dallas,75209,249000,3,1,Greenway Terrace,792,7275,1941,192,314,,Active,NTREIS
MLS Listing,Single Family Residential,445 N Cavender St,Dallas,75211,249800,3,2.5,City Dallas,1498,17860,1950,135,167,,Active,NTREIS
MLS Listing,Single Family Residential,10447 Sylvia Dr,Dallas,75228,249900,3,2,Eastridge,1552,7187,1952,148,161,,Active,NTREIS
MLS Listing,Single Family Residential,10510 Fern Dr,Dallas,75228,249900,3,3,Centerville Terrace Add,1521,8973,1951,80,164,,Active,NTREIS
MLS Listing,Single Family Residential,1140 S Oak Cliff Blvd,Dallas,75208,249900,4,2,Sunset Annex,1635,5706,1922,23,153,,Active,NTREIS
MLS Listing,Single Family Residential,12017 Hoblitzell,Dallas,75243,249900,3,2,Hamlilton Park 01,1789,,1954,46,140,,Active,NTREIS
MLS Listing,Single Family Residential,1231 Ridgeway Dr,Richardson,75080,249900,5,2,Richardson Heights 07 4th Sec,1734,8625,1959,169,144,,Active,NTREIS
MLS Listing,Single Family Residential,1303 Arizona Ave,Dallas,75216,249900,3,2,Cedar Oaks,1450,7013,1950,1,172,,Active,NTREIS
MLS Listing,Multi-Family (2-4 Unit),1633 Poplar St,Dallas,75215,249900,2,3,Colonial,2400,7492,1928,77,104,,Active,NTREIS
MLS Listing,Single Family Residential,2103 Boyd St,Dallas,75224,249900,3,2,E K Rowe,1658,6621,1954,5,151,,Active,NTREIS
MLS Listing,Single Family Residential,2741 S Denley Dr,Dallas,75216,249900,4,3,Broadmoor,2740,11369,2017,56,91,,Active,NTREIS
MLS Listing,Condo/Co-op,3102 Kings Rd #2303,Dallas,75219,249900,2,2,Piazza Siena Condo,968,87033,2001,9,258,375,Active,NTREIS
MLS Listing,Single Family Residential,3738 Highgrove Dr,Dallas,75220,249900,3,1,Davilla Drive Estates,1218,7449,1951,18,205,,Active,NTREIS
MLS Listing,Vacant Land,4423 Rusk Ave,Dallas,75204,249900,0,,Robertson & Harris,,,,59,,,Active,NTREIS
MLS Listing,Condo/Co-op,6121 Averill Way Unit 6121c,Dallas,75225,249900,2,2,Seville Condo,1427,59982,1957,25,175,568,Active,NTREIS
MLS Listing,Single Family Residential,621 W 12th St,Dallas,75208,249900,3,1,Dallas Land & Loan 03,1148,8364,1945,10,218,,Active,NTREIS
MLS Listing,Single Family Residential,630 Grinnell Dr,Garland,75043,249900,3,2,La Prada 03,2264,7144,1977,29,110,,Active,NTREIS
MLS Listing,Single Family Residential,9911 Ferguson Rd,Dallas,75228,249900,3,2,Ferguson Heights 03 Rev,1299,7536,1957,8,192,,Active,NTREIS
MLS Listing,Single Family Residential,6915 Lockheed Ave,Dallas,75209,249999,3,1.5,Lockheed Hills,856,6447,1944,108,292,,Active,NTREIS
MLS Listing,Single Family Residential,11261 Mccree Rd,Dallas,75238,250000,3,2,Highland Meadows 10,2021,9235,1972,108,124,,Active,NTREIS
MLS Listing,Single Family Residential,12111 Amsterdam Rd,Farmers Branch,75234,250000,3,1.5,Chapel Hill 03,1311,7710,1958,30,191,,Active,NTREIS
MLS Listing,Single Family Residential,1327 Big Stone Gap Rd,Duncanville,75137,250000,4,3,Greene,2630,9453,1978,22,95,90,Active,NTREIS
MLS Listing,Vacant Land,1835 Pollard St,Dallas,75208,250000,0,,Campbells Resub,,7667,1935,110,,,Active,NTREIS
MLS Listing,Vacant Land,1839 Pollard St,Dallas,75208,250000,0,,Campbells Resub,,7667,,110,,,Active,NTREIS
MLS Listing,Single Family Residential,1908 Pollard St,Dallas,75208,250000,2,1,Oneal & Huffmans Rev,1146,7144,1925,224,218,,Active,NTREIS
MLS Listing,Vacant Land,1923 POLLARD St,Dallas,75208,250000,0,,Lyons,,8625,1942,192,,,Active,NTREIS
MLS Listing,Single Family Residential,2327 Salerno Dr,Dallas,75224,250000,4,2,Wynnewood,2000,10716,1946,1,125,,Active,NTREIS
MLS Listing,Single Family Residential,2543 Lewiston Ave,Dallas,75227,250000,3,2,Scyene Park Estates,1948,11805,2019,10,128,,Active,NTREIS
MLS Listing,Single Family Residential,2606 Jim Loftin Rd,Dallas,75224,250000,3,2,Summit Lawn,1455,9453,1948,17,172,,Active,NTREIS
MLS Listing,Single Family Residential,3551 Ridgeoak Way,Farmers Branch,75234,250000,3,2,Town North Estates,2100,8973,1959,212,119,,Active,NTREIS
MLS Listing,Single Family Residential,4130 Rupert St,Dallas,75212,250000,4,2,Colonia Weisenberger,2141,10019,2000,9,117,,Active,NTREIS
MLS Listing,Single Family Residential,4304 Spring Ave,Dallas,75210,250000,4,3,Sunrise Heights 02,2198,7318,2019,29,114,,Active,NTREIS
MLS Listing,Condo/Co-op,4414 Cedar Springs Rd #330,Dallas,75219,250000,2,1,Tribeca,1015,88427,2003,174,246,311,Active,NTREIS
MLS Listing,Vacant Land,4518 Newmore Ave,Dallas,75209,250000,0,,Greenway Terrace,,7187,1945,5,,,Active,NTREIS
MLS Listing,Single Family Residential,5611 Yellowstone Rd,Dallas,75235,250000,3,2,Arlington Park Estate #4,2117,10062,1999,29,118,,Active,NTREIS
MLS Listing,Single Family Residential,6083 Mapleshade Ln,Dallas,75252,250000,2,2,Lloyd Add Tr 8,1448,3485,1992,2,173,,Active,NTREIS
MLS Listing,Condo/Co-op,6211 W Northwest Hwy Unit G511,Dallas,75225,250000,1,1,Preston Tower Condo,758,,1966,4,330,575,Active,NTREIS
MLS Listing,Single Family Residential,6906 Prosper St,Dallas,75209,250000,2,1,Mount Vernon Heights,823,6665,1944,37,304,,Active,NTREIS
MLS Listing,Townhouse,7603 Pebblestone Dr #11,Dallas,75230,250000,2,2,Crest Meadow Estates,1116,4487,1971,158,224,263,Active,NTREIS
MLS Listing,Single Family Residential,7921 Vista Hill Ln,Dallas,75249,250000,4,2.5,Mountain Vista Sec B,2176,3703,2002,7,115,23,Active,NTREIS
MLS Listing,Single Family Residential,8647 Kingspoint Dr,Dallas,75238,250000,3,2,Barkley Square #5,1545,8625,1963,120,162,,Active,NTREIS
MLS Listing,Single Family Residential,915 S Beckley Ave,Dallas,75203,250000,3,2,Seymour Place,1393,5881,1924,75,179,,Active,NTREIS
MLS Listing,Single Family Residential,9807 Matchpoint Pl,Dallas,75243,250000,3,2,Patio Homes Chimney Hill 01 Inst,2209,3615,1975,11,113,200,Active,NTREIS
MLS Listing,Single Family Residential,9917 Windledge Dr,Dallas,75238,250000,3,2,Lake North Estates,1601,8886,1962,1,156,,Active,NTREIS
MLS Listing,Single Family Residential,1409 EASTON,Dallas,75218,250900,2,2,CASA VALE,1272,7884,1950,22,197,,Active,NTREIS
MLS Listing,Condo/Co-op,7640 W Greenway Blvd Unit 7K,Dallas,75209,252500,2,2,Inwood Crossroads Condo,1137,100406,1983,18,222,404,Active,NTREIS
MLS Listing,Single Family Residential,2827 Lenham Ln,Forney,75126,253135,4,3.5,Clements Ranch,2218,4356,2019,49,114,50,Active,NTREIS
MLS Listing,Single Family Residential,3364 Darvany Dr,Dallas,75220,254000,3,2,Bradford Estates,1568,10454,1955,159,162,,Active,NTREIS
MLS Listing,Single Family Residential,2833 Lenham Ln,Forney,75126,254635,3,2.5,Clements Ranch,2206,4356,2018,49,115,50,Active,NTREIS
MLS Listing,Single Family Residential,1138 Newport Ave,Dallas,75224,254900,3,2,Elmwood Add 01 Instl,1640,7667,1924,134,155,,Active,NTREIS
MLS Listing,Condo/Co-op,1122 Jackson St #1016,Dallas,75202,255000,1,1,Soco Urban Loft Condo,1181,42863,1925,62,216,460,Active,NTREIS
MLS Listing,Single Family Residential,1329 Thorne St,Dallas,75217,255000,5,2.5,Brierwood Heights Ph 02,2700,8494,2017,54,94,,Active,NTREIS
MLS Listing,Single Family Residential,1731 Lansford Ave,Dallas,75224,255000,3,2,Elmwood 02,1385,7057,1947,52,184,,Active,NTREIS
MLS Listing,Single Family Residential,2011 Morris St,Dallas,75212,255000,3,2.5,Victory Gardens 05 Sec 02,1420,3180,2016,21,180,,Active,NTREIS
MLS Listing,Single Family Residential,2437 Nicholson Dr,Dallas,75224,255000,5,2,Wynnewood,2877,8364,1946,141,89,,Active,NTREIS
MLS Listing,Condo/Co-op,4605 Cedar Springs Rd #311,Dallas,75219,255000,1,1,Westside Condos,1120,96180,2005,13,228,331,Active,NTREIS
MLS Listing,Single Family Residential,5510 Challenger Ct,Rockwall,75032,255000,3,3,Chandlers Landing #17,2057,6665,2002,69,124,115,Active,NTREIS
MLS Listing,Single Family Residential,4509 Raleigh Dalton Rd,Dallas,75227,255900,4,2.5,Chariot Village,1995,4400,2019,85,128,,Active,NTREIS
MLS Listing,Single Family Residential,4525 Raleigh Dalton Rd,Dallas,75227,255900,4,2.5,Chariot Village,1995,4400,2019,85,128,,Active,NTREIS
MLS Listing,Single Family Residential,4526 Raleigh Dalton Rd,Dallas,75227,255900,4,2.5,Chariot Village,1995,4400,2019,85,128,,Active,NTREIS
MLS Listing,Single Family Residential,4541 Raleigh Dalton Rd,Dallas,75227,255900,4,2.5,Chariot Village,1995,4400,2019,85,128,,Active,NTREIS
MLS Listing,Condo/Co-op,5565 Preston Oaks Rd #117,Dallas,75254,255900,2,2,Springstead Condos,1382,331317,1983,32,185,351,Active,NTREIS
MLS Listing,Single Family Residential,2243 Homeway Cir,Dallas,75228,257000,3,2,Hillview Terrace Sec 02,1844,8320,1969,14,139,,Active,NTREIS
MLS Listing,Single Family Residential,4214 Cedar Creek Dr,Garland,75043,257000,3,2.5,Hubbard Hill 02,2387,10193,1977,49,108,,Active,NTREIS
MLS Listing,Condo/Co-op,3400 Welborn St #420,Dallas,75219,257400,1,1,Wyndemere Condo,936,71569,1998,1,275,492,Active,NTREIS
MLS Listing,Single Family Residential,5807 Melville Ln,Forney,75126,258065,3,2,Clements Ranch,1882,6098,2018,23,137,50,Active,NTREIS
MLS Listing,Condo/Co-op,6109 Bandera Ave Unit 6109C,Dallas,75225,258400,2,2,Park Deville Condo,1360,38159,1955,4,190,411,Active,NTREIS
MLS Listing,Single Family Residential,3379 Sam Rayburn Run,Carrollton,75007,258500,3,2,Countryside Sec 1,1895,7100,1978,23,136,,Active,NTREIS
MLS Listing,Single Family Residential,1027 Crow Ct,Dallas,75051,259000,3,2.5,Skyline PH 1 COMM UNIT DEV,2932,7797,2007,141,88,,Active,NTREIS
MLS Listing,Single Family Residential,10353 Newcombe Dr,Dallas,75228,259000,4,2,Eastridge Park,1509,8015,1952,64,172,,Active,NTREIS
MLS Listing,Single Family Residential,11215 Flamingo Ln,Dallas,75218,259000,2,1.5,Lochwood,1176,7536,1955,8,220,,Active,NTREIS
MLS Listing,Single Family Residential,1808 Lansford Ave,Dallas,75224,259000,4,2,Elmwood 4,1210,15246,1950,1,214,,Active,NTREIS
MLS Listing,Condo/Co-op,3400 Welborn St #404,Dallas,75219,259000,1,1.5,Wyndemere Condo,937,71569,1998,1,276,492,Active,NTREIS
MLS Listing,Single Family Residential,3535 Apple Valley Way,Dallas,75227,259000,4,2.5,Parkway Village 02,1995,3398,1996,52,130,13,Active,NTREIS
MLS Listing,Single Family Residential,3735 Bolivar Dr,Dallas,75220,259000,3,2,Hilltop Homes,1228,7928,1951,23,211,,Active,NTREIS
MLS Listing,Condo/Co-op,4517 Holland Ave #106,Dallas,75219,259000,2,1.5,Holland Ave Condos 4517,1062,15987,1984,31,244,265,Active,NTREIS
MLS Listing,Condo/Co-op,4829 N Central Expy #4829,Dallas,75205,259000,2,1.5,Highland Oaks Condo,1138,71918,1957,36,228,325,Active,NTREIS
MLS Listing,Single Family Residential,619 S Barnett Ave,Dallas,75211,259000,3,2,Bronx Park,1221,6795,1942,22,212,,Active,NTREIS
MLS Listing,Single Family Residential,6733 Prosper St,Dallas,75209,259000,2,2,Mount Vernon Heights,1242,6708,1944,79,209,,Active,NTREIS
MLS Listing,Single Family Residential,8627 Charing Cross Ln,Dallas,75238,259000,3,2,Barkley Square,1390,8886,1963,3,186,,Active,NTREIS
MLS Listing,Single Family Residential,6931 Chapelridge,Dallas,75249,259214,4,3,Summit Parc Ph 02,2816,6403,2003,23,92,27,Active,NTREIS
MLS Listing,Single Family Residential,10123 Casa View Dr,Dallas,75228,259900,2,2,San Juan Heights,1333,10280,1956,141,195,,Active,NTREIS
MLS Listing,Single Family Residential,120 Cliffdale Ave,Dallas,75211,259900,2,2,Ravina Terrace 05,1348,6490,1948,37,193,,Active,NTREIS
MLS Listing,Single Family Residential,2308 Stone Glen Ln,Carrollton,75007,259900,3,2,Highlands Of Carrollton Sec 1,1924,8407,1983,57,135,,Active,NTREIS
MLS Listing,Single Family Residential,2447 Wilton Ave,Dallas,75211,259900,3,2,Shady Wood,1780,5968,2018,50,146,,Active,NTREIS
MLS Listing,Single Family Residential,2914 San Paula Ave,Dallas,75228,259900,4,2,Casa View Crest,1768,7754,1955,132,147,,Active,NTREIS
MLS Listing,Condo/Co-op,2950 Mckinney Ave #418,Dallas,75204,259900,1,1,Mercer Square Condo,805,65558,2006,157,323,263,Active,NTREIS
MLS Listing,Single Family Residential,4824 Santa Fe Ave,Dallas,75223,259900,4,2.5,R D Coldwells Add,1080,7231,1926,163,241,,Active,NTREIS
MLS Listing,Single Family Residential,5691 Mountain Hollow Dr,Dallas,75249,259900,3,2,Mountain Hollow Ph 1,1844,5706,2009,23,141,23,Active,NTREIS
MLS Listing,Condo/Co-op,5816 Birchbrook Dr #224,Dallas,75206,259900,2,2,Veneto 01 Condo,1155,138826,1970,225,225,220,Active,NTREIS
MLS Listing,Single Family Residential,8535 Strathmore Dr,Dallas,75238,259900,4,3,Barkley Square,1859,8102,1963,1,140,,Active,NTREIS
MLS Listing,Single Family Residential,8740 Coppertowne Ln,Dallas,75243,259900,2,2,Copperfield Homes,1429,4138,1996,1,182,100,Active,NTREIS
MLS Listing,Single Family Residential,5312 Black Hawk St,Dallas,75212,259990,4,2,Eagle Heights,2132,4487,2019,180,122,,Active,NTREIS
MLS Listing,Single Family Residential,100 Brookwood Dr,Richardson,75080,260000,3,2,Richardson Heights 10 Sec 01,1614,9104,1963,58,161,,Active,NTREIS
MLS Listing,Condo/Co-op,1505 Elm St #802,Dallas,75201,260000,1,1.5,1505 Elm Street Condos,1482,10019,1957,228,175,1093,Active,NTREIS
MLS Listing,Single Family Residential,2730 Western Park Dr,Dallas,75211,260000,4,3,Westhaven,1857,10846,1963,50,140,,Active,NTREIS
MLS Listing,Single Family Residential,3208 Healey Dr,Dallas,75228,260000,3,2,Shiloh Park 02,1631,8015,1955,259,159,,Active,NTREIS
MLS Listing,Single Family Residential,8124 Bambi St,Dallas,75217,260000,3,4,Circle Estates,2700,7144,2018,57,96,,Active,NTREIS
MLS Listing,Single Family Residential,942 Channing Cir,Dallas,75224,260000,4,2.5,Southern Hills,2404,14549,1960,2,108,,Active,NTREIS
MLS Listing,Single Family Residential,2749 Pease Dr,Forney,75126,262135,4,3.5,Clements Ranch,2433,4356,2018,49,108,50,Active,NTREIS
MLS Listing,Single Family Residential,10314 Lynford Dr,Dallas,75238,263000,3,1,Lake Highlands Estates 9,1212,7492,1954,44,217,,Active,NTREIS
MLS Listing,Condo/Co-op,15615 Preston Rd #1008,Dallas,75248,263000,2,2.5,Preston Del Norte Villas Condos,1902,265106,1974,31,138,552,Active,NTREIS
MLS Listing,Single Family Residential,2411 Bonnywood Ln,Dallas,75233,263000,4,2.5,Kiestwood Estates,2014,10542,1961,58,131,,Active,NTREIS
MLS Listing,Single Family Residential,3510 Kiestcrest Dr,Dallas,75233,264000,3,2,Kiest Forest,2178,10019,1962,189,121,,Active,NTREIS
MLS Listing,Condo/Co-op,5806 Birchbrook Dr #205,Dallas,75206,264500,2,2,Veneto 01 Condo,1274,138826,1970,72,208,265,Active,NTREIS
MLS Listing,Single Family Residential,11201 Cotillion Dr,Dallas,75228,264900,3,2,Braeburn Glen,2125,12023,1965,68,125,,Active,NTREIS
MLS Listing,Single Family Residential,3932 Shelley Blvd,Dallas,75211,264900,3,2,Bluebonnet Acres,1750,9060,2019,62,151,,Active,NTREIS
MLS Listing,Single Family Residential,4055 S Ledbetter Dr,Dallas,75236,264900,3,2,Ledbetter Hills,2566,17250,2018,124,103,,Active,NTREIS
MLS Listing,Condo/Co-op,4111 Cole Ave #38,Dallas,75204,264900,2,2,4111 Cole Condos,1090,40859,1985,28,243,377,Active,NTREIS
MLS Listing,Single Family Residential,8005 Woodhue Rd,Dallas,75228,264900,4,3,Buckner Terrace 2nd Sec 3rd Inst,2050,10367,1965,50,129,,Active,NTREIS
MLS Listing,Single Family Residential,2538 Emmett St,Dallas,75211,264999,3,2,Sunset,1712,6926,1925,77,155,,Active,NTREIS
MLS Listing,Vacant Land,11 Versailles Dr,Heath,75032,265000,0,,The Promontory,,22216,,201,,,Active,NTREIS
MLS Listing,Single Family Residential,13532 Purple Sage Rd,Dallas,75240,265000,3,2,Spring Valley Park 02,1300,8886,1960,86,204,,Active,NTREIS
MLS Listing,Vacant Land,1501 E Camp Wisdom Rd,Dallas,75241,265000,0,,,,236095,,422,,,Active,NTREIS
MLS Listing,Condo/Co-op,2305 Worthington St Unit 112A,Dallas,75204,265000,1,1,Belvedere Condos,852,72527,1999,114,311,374,Active,NTREIS
MLS Listing,Condo/Co-op,3311 Blackburn #216,Dallas,75204,265000,2,1,Colonnade At Turtle Creek,870,,1982,50,305,280,Active,NTREIS
MLS Listing,Single Family Residential,4719 Cowan Ave,Dallas,75209,265000,2,1,Bluffview,1269,6273,1941,172,209,,Active,NTREIS
MLS Listing,Vacant Land,4902 Linnet Ln,Dallas,75209,265000,0,,Shannon Estates,,8320,1948,20,,,Active,NTREIS
MLS Listing,Single Family Residential,5412 Longleaf Ln,Dallas,75232,265000,4,2,Glen Oaks,2158,11587,1962,55,123,,Active,NTREIS
MLS Listing,Single Family Residential,6219 PARKSTONE Way,Dallas,75249,265000,4,2.5,Mountain Creek Meadows II PH,2535,7405,1990,68,105,,Active,NTREIS
MLS Listing,Single Family Residential,6702 La Costa Dr,Rowlett,75088,265000,3,2.5,La Costa Rep,2388,8581,1978,29,111,60,Active,NTREIS
MLS Listing,Single Family Residential,7250 Summit Parc Dr,Dallas,75249,265000,4,2.5,Summit Parc 04,2658,5924,2005,30,100,28,Active,NTREIS
MLS Listing,Single Family Residential,8728 Forest Green Dr,Dallas,75243,265000,3,2,Northwood Heights,1565,7928,1964,10,169,,Active,NTREIS
MLS Listing,Single Family Residential,5621 Bandit Dr,Dallas,75249,267000,4,2,Mountain Terrace,2628,7536,2004,12,102,23,Active,NTREIS
MLS Listing,Single Family Residential,8133 Elam Rd,Dallas,75217,267200,4,2,Mahogany Homes,2474,6578,2018,80,108,,Active,NTREIS
MLS Listing,Single Family Residential,1903 Newport Ave,Dallas,75224,267500,3,1.5,Elmwood Add,1262,7405,1951,54,212,,Active,NTREIS
MLS Listing,Single Family Residential,3137 Santa Teresa Ave,Dallas,75228,267500,4,2,Casa View Heights 09,1900,7667,1954,110,141,,Active,NTREIS
MLS Listing,Single Family Residential,2619 Globe Ave,Dallas,75228,267900,3,2.5,Cloverdale 08 Rev,1787,7928,1962,70,150,,Active,NTREIS
MLS Listing,Single Family Residential,3223 Kiestwood Dr,Dallas,75233,267900,3,2,Kiestwood Estates,1794,10237,1956,151,149,,Active,NTREIS
MLS Listing,Single Family Residential,1323 Bow Creek Dr,Duncanville,75116,269000,4,2.5,Irwin Keasler Dev Red Bird 06,2644,22303,1974,9,102,,Active,NTREIS
MLS Listing,Single Family Residential,2020 Millmar Dr,Dallas,75228,269000,4,3,Ferguson Heights 03 Sec 02,2110,7579,1958,4,127,,Active,NTREIS
MLS Listing,Single Family Residential,207 S Briscoe Blvd,Dallas,75211,269000,2,1,Ravinia Heights,1260,7187,1928,1,213,,Active,NTREIS
MLS Listing,Single Family Residential,2527 Alden Ave,Dallas,75211,269000,2,1,Kessler Plaza,1024,7100,1952,2,263,,Active,NTREIS
MLS Listing,Single Family Residential,2727 San Marcus Ave,Dallas,75228,269000,3,2,Andover Hill 03,1352,7623,1954,39,199,,Active,NTREIS
